Individual_ID	Extraction_ID	Storage_solution	Date_Subsampling	Subsampler	Date_Extracting	Tube_Stuffer	mg_Tissue_Extracted	Digestion_min	Extractor	Extraction_TubeID	PlateID	Elution_Buffer	num_elutions	Elution1_PlateID	Elution1_Plate_Column	Elution1_Plate_Row	Elution1_Total_volume_ul	Elution1_Vol_for_TAMUCC	Elution1_Vol_for_ODU	Elution1_nanodrop_ng_ul	Elution2_PlateID	Elution2_Plate_Column	Elution2_Plate_Row	Elution2_Total_volume_ul	Elution2_Vol_for_TAMUCC	Elution2_Vol_for_ODU	Elution2_nanodrop_ng_ul	Elution3_PlateID	Elution3_Plate_Column	Elution3_Plate_Row	Elution3_Total_volume_ul	Elution3_Vol_for_TAMUCC	Elution3_Vol_for_ODU	Elution3_nanodrop_ng_ul	Elution4_PlateID	Elution4_Plate_Column	Elution4_Plate_Row	Elution4_Total_volume_ul	Elution4_Vol_for_TAMUCC	Elution4_Vol_for_ODU	Elution4_nanodrop_ng_ul	Date_Gelled_ODU	ODU_Volume_Gelled_ul	ODU_Gel_Jockey	Elution1_Gel_Score_ODU	Elution2_Gel_Score_ODU	Elution3_Gel_Score_ODU	Elution4_Gel_Score_ODU	Elution1_Gel_Score_TAMUCC	Elution2_Gel_Score_TAMUCC	Elution3_Gel_Score_TAMUCC	Elution4_Gel_Score_TAMUCC	Elution_Used	Notes	
Ppa-CPnd_031	Ppa-CPnd_031-Ex1	DESS	1/28/2022	Hunter_Martin	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	11	B	100			-0.3	Ppa-C_001_E2	11	B	100			-0.7															12/14/2022	2	John_Schaefer										not_contaminated	
Ppa-CPnd_032	Ppa-CPnd_032-Ex1	DESS	1/28/2022	Hunter_Martin	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	12	B	100			-3	Ppa-C_001_E2	12	B	100			-2.7															12/14/2022	2	John_Schaefer										potentially_contaminated	
Ppa-CPnd_033	Ppa-CPnd_033-Ex1	DESS	1/28/2022	Hunter_Martin	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	1	C	100			-0.1	Ppa-C_001_E2	1	C	100			-1															12/14/2022	2	John_Schaefer										potentially_contaminated	
Ppa-CPnd_034	Ppa-CPnd_034-Ex1	DESS	1/28/2022	Hunter_Martin	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	2	C	100			22.9	Ppa-C_001_E2	2	C	100			1.6															12/14/2022	2	John_Schaefer										not_contaminated	
Ppa-CPnd_035	Ppa-CPnd_035-Ex1	DESS	1/24/2022	Nichole_Leach	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	3	C	100			-3	Ppa-C_001_E2	3	C	100			-0.4															12/14/2022	2	John_Schaefer											
Ppa-CPnd_036	Ppa-CPnd_036-Ex1	DESS	1/24/2022	Nichole_Leach	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	4	C	100			3.1	Ppa-C_001_E2	4	C	100			1.6															12/14/2022	2	John_Schaefer											
Ppa-CPnd_037	Ppa-CPnd_037-Ex1	DESS	1/24/2022	Nichole_Leach	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	5	C	100			-2.8	Ppa-C_001_E2	5	C	100			-3.5															12/14/2022	2	John_Schaefer											
Ppa-CPnd_038	Ppa-CPnd_038-Ex1	DESS	1/24/2022	Nichole_Leach	12/14/2022	John_Schaefer	50	157	John_Schaefer		Ppa-C_001	EP	1	Ppa-C_001_E1	6	C	100			5.3	Ppa-C_001_E2	6	C	100			2.2															12/14/2022	2	John_Schaefer											
Ppa-CPnd_039	Ppa-CPnd_039-Ex1	DESS	9/22/2022	Shane_Spencer	9/27/2022	John_Schaefer	50	157	John_Schaefer	NA	Mix-C_008	EB	1	Mix-C_008_E1	1	F				2.1																						9/27/2022	2	John_Schaefer											
Ppa-CPnd_040	Ppa-CPnd_040-Ex1	DESS	9/22/2022	Shane_Spencer	9/27/2022	John_Schaefer	50	157	John_Schaefer	NA	Mix-C_008	EB	1	Mix-C_008_E1	2	F				9.9																						9/27/2022	2	John_Schaefer											
Ppa-CPnd_041	Ppa-CPnd_041-Ex1	DESS	9/22/2022	Shane_Spencer	9/27/2022	John_Schaefer	50	157	John_Schaefer	NA	Mix-C_008	EB	1	Mix-C_008_E1	3	F				8.3																						9/27/2022	2	John_Schaefer											
Ppa-CPnd_042	Ppa-CPnd_042-Ex1	DESS	9/22/2022	Shane_Spencer	9/27/2022	John_Schaefer	50	157	John_Schaefer	NA	Mix-C_008	EB	1	Mix-C_008_E1	4	F				8.5																						9/27/2022	2	John_Schaefer											
Ppa-CPnd_043	Ppa-CPnd_043-Ex1	DESS	9/22/2022	Shane_Spencer	9/27/2022	John_Schaefer	50	157	John_Schaefer	NA	Mix-C_008	EB	1	Mix-C_008_E1	5	F				-0.7																						9/27/2022	2	John_Schaefer											
Psq-AGal_001	Psq-AGal_001_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	A				5.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_002	Psq-AGal_002_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	A				31.6																						10/25/2022	2	John_Schaefer											
Psq-AGal_003	Psq-AGal_003_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	A				42.9																						10/25/2022	2	John_Schaefer											
Psq-AGal_004	Psq-AGal_004_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	A				41.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_005	Psq-AGal_005_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	A				25.6																						10/25/2022	2	John_Schaefer											
Psq-AGal_006	Psq-AGal_006_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	A				39.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_007	Psq-AGal_007_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	A				23.7																						10/25/2022	2	John_Schaefer											
Psq-AGal_008	Psq-AGal_008_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	A				21.6																						10/25/2022	2	John_Schaefer											
Psq-AGal_009	Psq-AGal_009_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	A				27.7																						10/25/2022	2	John_Schaefer											
Psq-AGal_010	Psq-AGal_010_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	A				24.8																						10/25/2022	2	John_Schaefer											
Psq-AGal_011	Psq-AGal_011_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	A				32.5																						10/25/2022	2	John_Schaefer											
Psq-AGal_012	Psq-AGal_012_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	A				30.4																						10/25/2022	2	John_Schaefer											
Psq-AGal_013	Psq-AGal_013_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	B				28.4																						10/25/2022	2	John_Schaefer											
Psq-AGal_014	Psq-AGal_014_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	B				57.4																						10/25/2022	2	John_Schaefer											
Psq-AGal_015	Psq-AGal_015_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	B				33																						10/25/2022	2	John_Schaefer											
Psq-AGal_016	Psq-AGal_016_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	B				59.4																						10/25/2022	2	John_Schaefer											
Psq-AGal_017	Psq-AGal_017_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	B				93.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_018	Psq-AGal_018_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	B				5.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_019	Psq-AGal_019_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	B				40																						10/25/2022	2	John_Schaefer											
Psq-AGal_020	Psq-AGal_020_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	B				35.2																						10/25/2022	2	John_Schaefer											
Psq-AGal_021	Psq-AGal_021_E1	EtOH	9/30/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	B				32.4																						10/25/2022	2	John_Schaefer											
Psq-AGal_022	Psq-AGal_022_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	B				35.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_023	Psq-AGal_023_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	B				25.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_024	Psq-AGal_024_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	B				29.6																						10/25/2022	2	John_Schaefer											
Psq-AGal_025	Psq-AGal_025_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	C				56.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_026	Psq-AGal_026_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	C				23.5																						10/25/2022	2	John_Schaefer											
Psq-AGal_027	Psq-AGal_027_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	C				26.3																						10/25/2022	2	John_Schaefer											
Psq-AGal_028	Psq-AGal_028_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	C				21.8																						10/25/2022	2	John_Schaefer											
Psq-AGal_029	Psq-AGal_029_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	C				26.2																						10/25/2022	2	John_Schaefer											
Psq-AGal_030	Psq-AGal_030_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	C				319.8																						10/25/2022	2	John_Schaefer											
Psq-AGal_031	Psq-AGal_031_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	C				73.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_032	Psq-AGal_032_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	C				46																						10/25/2022	2	John_Schaefer											
Psq-AGal_033	Psq-AGal_033_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	C				32.3																						10/25/2022	2	John_Schaefer											
Psq-AGal_034	Psq-AGal_034_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	C				41																						10/25/2022	2	John_Schaefer											
Psq-AGal_035	Psq-AGal_035_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	C				32.8																						10/25/2022	2	John_Schaefer											
Psq-AGal_036	Psq-AGal_036_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	C				63.8																						10/25/2022	2	John_Schaefer											
Psq-AGal_037	Psq-AGal_037_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	D																																							
Psq-AGal_038	Psq-AGal_038_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	D																																							
Psq-AGal_039	Psq-AGal_039_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	D																																							
Psq-AGal_040	Psq-AGal_040_E1	EtOH	10/4/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	D																																							
Psq-AGal_041	Psq-AGal_041_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	D																																							
Psq-AGal_042	Psq-AGal_042_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	D																																							
Psq-AGal_043	Psq-AGal_043_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	D																																							
Psq-AGal_044	Psq-AGal_044_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	D																																							
Psq-AGal_045	Psq-AGal_045_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	D																																							
Psq-AGal_046	Psq-AGal_046_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	D																																							
Psq-AGal_047	Psq-AGal_047_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	D																																							
Psq-AGal_048	Psq-AGal_048_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	D																																							
Psq-AGal_049	Psq-AGal_049_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	E																																							
Psq-AGal_050	Psq-AGal_050_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	E																																							
Psq-AGal_051	Psq-AGal_051_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	E																																							
Psq-AGal_052	Psq-AGal_052_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	E																																							
Psq-AGal_053	Psq-AGal_053_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	E																																							
Psq-AGal_054	Psq-AGal_054_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	E																																							
Psq-AGal_055	Psq-AGal_055_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	E																																							
Psq-AGal_056	Psq-AGal_056_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	E																																							
Psq-AGal_057	Psq-AGal_057_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	E																																							
Psq-AGal_058	Psq-AGal_058_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	E																																							
Psq-AGal_059	Psq-AGal_059_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	E																																							
Psq-AGal_060	Psq-AGal_060_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	E																																							
Psq-AGal_061	Psq-AGal_061_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	F																																							
Psq-AGal_062	Psq-AGal_062_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	F																																							
Psq-AGal_063	Psq-AGal_063_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	F																																							
Psq-AGal_064	Psq-AGal_064_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	F																																							
Psq-AGal_065	Psq-AGal_065_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	F																																							
Psq-AGal_066	Psq-AGal_066_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	F																																							
Psq-AGal_067	Psq-AGal_067_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	F																																							
Psq-AGal_068	Psq-AGal_068_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	F																																							
Psq-AGal_069	Psq-AGal_069_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	F																																							
Psq-AGal_070	Psq-AGal_070_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	F																																							
Psq-AGal_071	Psq-AGal_071_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	F																																							
Psq-AGal_072	Psq-AGal_072_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	F																																							
Psq-AGal_073	Psq-AGal_073_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	G																																							
Psq-AGal_074	Psq-AGal_074_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	G																																							
Psq-AGal_075	Psq-AGal_075_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	G																																							
Psq-AGal_076	Psq-AGal_076_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	G																																							
Psq-AGal_077	Psq-AGal_077_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	G																																							
Psq-AGal_078	Psq-AGal_078_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	G																																							
Psq-AGal_079	Psq-AGal_079_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	G																																							
Psq-AGal_080	Psq-AGal_080_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	G																																							
Psq-AGal_081	Psq-AGal_081_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	G																																							
Psq-AGal_082	Psq-AGal_082_E1	EtOH	10/7/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	G																																							
Psq-AGal_083	Psq-AGal_083_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	G																																							
Psq-AGal_084	Psq-AGal_084_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	12	G																																							
Psq-AGal_085	Psq-AGal_085_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	1	H				90.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_086	Psq-AGal_086_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	2	H				32.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_087	Psq-AGal_087_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	3	H				44																						10/25/2022	2	John_Schaefer											
Psq-AGal_088	Psq-AGal_088_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	4	H				46.5																						10/25/2022	2	John_Schaefer											
Psq-AGal_089	Psq-AGal_089_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	5	H				33.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_090	Psq-AGal_090_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	John_Schaefer	45-50		John_Schaefer	NA	Psq-A_001	EB	1	Psq-A_001_E1	6	H				19.1																						10/25/2022	2	John_Schaefer											
Psq-AGal_091	Psq-AGal_091_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	7	H				95.8																						10/25/2022	2	John_Schaefer											
Psq-AGal_092	Psq-AGal_092_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	8	H				54.5																						10/25/2022	2	John_Schaefer											
Psq-AGal_093	Psq-AGal_093_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	9	H				62.7																						10/25/2022	2	John_Schaefer											
Psq-AGal_094	Psq-AGal_094_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	10	H				39.5																						10/25/2022	2	John_Schaefer											
Psq-AGal_095	Psq-AGal_095_E1	EtOH	10/10/2022	Jem_Baldisimo	10/25/2022	Chandy_Jablonski	45-50		Chandy_Jablonski	NA	Psq-A_001	EB	1	Psq-A_001_E1	11	H				32																						10/25/2022	2	John_Schaefer											
