individual_id	tissue_id	tissue_type	notes
Sfu-CJos_032	Sfu-CJos_032-mus	muscle	
Sfu-CJos_033	Sfu-CJos_033-mus	muscle	
Sfu-CJos_034	Sfu-CJos_034-mus	muscle	
Sfu-CJos_035	Sfu-CJos_035-mus	muscle	
Sfu-CJos_036	Sfu-CJos_036-mus	muscle	
Sfu-CJos_037	Sfu-CJos_037-mus	muscle	
Sfu-CJos_038	Sfu-CJos_038-mus	muscle	
Sfu-CJos_039	Sfu-CJos_039-mus	muscle	
Sfu-CKal_001	Sfu-CKal_001-mus	muscle	
Sfu-CKal_002	Sfu-CKal_002-mus	muscle	
Sfu-CKal_003	Sfu-CKal_003-mus	muscle	
Sfu-CKal_004	Sfu-CKal_004-mus	muscle	
Sfu-CKal_005	Sfu-CKal_005-mus	muscle	
Sfu-CKal_006	Sfu-CKal_006-mus	muscle	
Sfu-CKal_007	Sfu-CKal_007-mus	muscle	
Sfu-CKal_008	Sfu-CKal_008-mus	muscle	
Sfu-CKal_009	Sfu-CKal_009-mus	muscle	
Sfu-CKal_010	Sfu-CKal_010-mus	muscle	
Sfu-CKal_011	Sfu-CKal_011-mus	muscle	
Sfu-CKal_012	Sfu-CKal_012-mus	muscle	
Sfu-CKal_013	Sfu-CKal_013-mus	muscle	
Sfu-CKal_014	Sfu-CKal_014-mus	muscle	
Sfu-CKal_015	Sfu-CKal_015-mus	muscle	
Sfu-CKal_016	Sfu-CKal_016-mus	muscle	
Sfu-CKal_017	Sfu-CKal_017-mus	muscle	
Sfu-CKal_018	Sfu-CKal_018-mus	muscle	
Sfu-CKal_019	Sfu-CKal_019-mus	muscle	
Sfu-CKal_020	Sfu-CKal_020-mus	muscle	
Sfu-CKal_021	Sfu-CKal_021-mus	muscle	
Sfu-CKal_022	Sfu-CKal_022-mus	muscle	
Sfu-CKal_023	Sfu-CKal_023-mus	muscle	
Sfu-CKal_024	Sfu-CKal_024-mus	muscle	
Sfu-CKal_025	Sfu-CKal_025-mus	muscle	
Sfu-CKal_026	Sfu-CKal_026-mus	muscle	
Sfu-CKal_027	Sfu-CKal_027-mus	muscle	
Sfu-CKal_028	Sfu-CKal_028-mus	muscle	
Sfu-CKal_029	Sfu-CKal_029-mus	muscle	
Sfu-CKal_030	Sfu-CKal_030-mus	muscle	
Sfu-CKal_031	Sfu-CKal_031-mus	muscle	
Sfu-CKal_032	Sfu-CKal_032-mus	muscle	
Sfu-CKal_033	Sfu-CKal_033-mus	muscle	
Sfu-CKal_034	Sfu-CKal_034-mus	muscle	
Sfu-CKal_035	Sfu-CKal_035-mus	muscle	
Sfu-CKal_036	Sfu-CKal_036-mus	muscle	
Sfu-CKal_037	Sfu-CKal_037-mus	muscle	
Sfu-CKal_038	Sfu-CKal_038-mus	muscle	
Sfu-CKal_039	Sfu-CKal_039-mus	muscle	
Sfu-CKal_040	Sfu-CKal_040-mus	muscle	
Sfu-CKal_041	Sfu-CKal_041-mus	muscle	
Sfu-CKal_042	Sfu-CKal_042-mus	muscle	
Sfu-CKal_043	Sfu-CKal_043-mus	muscle	
Sfu-CKal_044	Sfu-CKal_044-mus	muscle	
Sfu-CKal_045	Sfu-CKal_045-mus	muscle	
Sfu-CKal_046	Sfu-CKal_046-mus	muscle	
Sfu-CKal_047	Sfu-CKal_047-mus	muscle	
Sfu-CKal_048	Sfu-CKal_048-mus	muscle	
Sfu-CKal_049	Sfu-CKal_049-mus	muscle	
Sfu-CKal_050	Sfu-CKal_050-mus	muscle	
Sfu-CKal_051	Sfu-CKal_051-mus	muscle	
Sfu-CKal_052	Sfu-CKal_052-mus	muscle	
Sfu-CKal_053	Sfu-CKal_053-mus	muscle	
Sfu-CKal_054	Sfu-CKal_054-mus	muscle	
Sfu-CKal_055	Sfu-CKal_055-mus	muscle	
Sfu-CKal_056	Sfu-CKal_056-mus	muscle	
Sfu-CKal_057	Sfu-CKal_057-mus	muscle	
Sfu-CKal_058	Sfu-CKal_058-mus	muscle	
Sfu-CKal_059	Sfu-CKal_059-mus	muscle	
Sfu-CKal_060	Sfu-CKal_060-mus	muscle	
Sfu-CKal_061	Sfu-CKal_061-mus	muscle	
Sfu-CKal_062	Sfu-CKal_062-mus	muscle	
Sfu-CKal_063	Sfu-CKal_063-mus	muscle	
Sfu-CKal_064	Sfu-CKal_064-mus	muscle	
Sfu-CKal_065	Sfu-CKal_065-mus	muscle	
Sfu-CKal_066	Sfu-CKal_066-mus	muscle	
Sfu-CKal_067	Sfu-CKal_067-mus	muscle	
Sfu-CKal_068	Sfu-CKal_068-mus	muscle	
Sfu-CKal_069	Sfu-CKal_069-mus	muscle	
Sfu-CKal_070	Sfu-CKal_070-mus	muscle	
Sfu-CKal_071	Sfu-CKal_071-mus	muscle	
Sfu-CKal_072	Sfu-CKal_072-mus	muscle	
Sfu-CKal_073	Sfu-CKal_073-mus	muscle	
Sfu-CKal_074	Sfu-CKal_074-mus	muscle	
Sfu-CKal_075	Sfu-CKal_075-mus	muscle	
Sfu-CKal_076	Sfu-CKal_076-mus	muscle	
Sfu-CKal_077	Sfu-CKal_077-mus	muscle	
Sfu-CKal_078	Sfu-CKal_078-mus	muscle	
Sfu-CKal_079	Sfu-CKal_079-mus	muscle	
Sfu-CKal_080	Sfu-CKal_080-mus	muscle	
Sfu-CKal_081	Sfu-CKal_081-mus	muscle	
Sfu-CKal_082	Sfu-CKal_082-mus	muscle	
Sfu-CKal_083	Sfu-CKal_083-mus	muscle	
Sfu-CKal_084	Sfu-CKal_084-mus	muscle	
Sfu-CKal_085	Sfu-CKal_085-mus	muscle	
Sfu-CKal_086	Sfu-CKal_086-mus	muscle	
Sfu-CKal_087	Sfu-CKal_087-mus	muscle	
Sfu-CKal_088	Sfu-CKal_088-mus	muscle	
Sfu-CKal_089	Sfu-CKal_089-mus	muscle	
Sfu-CKal_090	Sfu-CKal_090-mus	muscle	
Sfu-CKal_091	Sfu-CKal_091-mus	muscle	
Sfu-CKal_092	Sfu-CKal_092-mus	muscle	
Sfu-CKal_093	Sfu-CKal_093-mus	muscle	
Sfu-CKal_094	Sfu-CKal_094-mus	muscle	
Sfu-CMig_001	Sfu-CMig_001-mus	muscle	
Sfu-CMig_002	Sfu-CMig_002-mus	muscle	
Sfu-CMig_003	Sfu-CMig_003-mus	muscle	
Sfu-CMig_004	Sfu-CMig_004-mus	muscle	
Sfu-CMig_005	Sfu-CMig_005-mus	muscle	
Sfu-CMig_006	Sfu-CMig_006-mus	muscle	
Sfu-CMig_007	Sfu-CMig_007-mus	muscle	
Sfu-CMig_008	Sfu-CMig_008-mus	muscle	
Sfu-CMig_009	Sfu-CMig_009-mus	muscle	
Sfu-CMig_010	Sfu-CMig_010-mus	muscle	
Sfu-CMig_011	Sfu-CMig_011-mus	muscle	
Sfu-CMig_012	Sfu-CMig_012-mus	muscle	
Sfu-CMig_013	Sfu-CMig_013-mus	muscle	
Sfu-CMig_014	Sfu-CMig_014-mus	muscle	
Sfu-CMig_015	Sfu-CMig_015-mus	muscle	
Sfu-CMig_016	Sfu-CMig_016-mus	muscle	
Sfu-CMig_017	Sfu-CMig_017-mus	muscle	
Sfu-CMig_018	Sfu-CMig_018-mus	muscle	
Sfu-CMig_019	Sfu-CMig_019-mus	muscle	
Sfu-CMig_020	Sfu-CMig_020-mus	muscle	
Sfu-CMig_021	Sfu-CMig_021-mus	muscle	
Sfu-CMig_022	Sfu-CMig_022-mus	muscle	
Sfu-CMig_023	Sfu-CMig_023-mus	muscle	
Sfu-CMig_024	Sfu-CMig_024-mus	muscle	
Sfu-CMig_025	Sfu-CMig_025-mus	muscle	
Sfu-CMig_026	Sfu-CMig_026-mus	muscle	
Sfu-CMig_027	Sfu-CMig_027-mus	muscle	
Sfu-CMig_028	Sfu-CMig_028-mus	muscle	
Sfu-CMig_029	Sfu-CMig_029-mus	muscle	
Sfu-CMig_030	Sfu-CMig_030-mus	muscle	
Sfu-CMig_031	Sfu-CMig_031-mus	muscle	
Sfu-CMig_032	Sfu-CMig_032-mus	muscle	
Sfu-CMig_033	Sfu-CMig_033-mus	muscle	
Sfu-CMig_034	Sfu-CMig_034-mus	muscle	
Sfu-CMig_035	Sfu-CMig_035-mus	muscle	
Sfu-CMig_036	Sfu-CMig_036-mus	muscle	
Sfu-CRag_001	Sfu-CRag_001-mus	muscle	
Sfu-CRag_002	Sfu-CRag_002-mus	muscle	
Sfu-CRag_003	Sfu-CRag_003-mus	muscle	
Sfu-CRag_004	Sfu-CRag_004-mus	muscle	
Sfu-CRag_005	Sfu-CRag_005-mus	muscle	
Sfu-CRag_006	Sfu-CRag_006-mus	muscle	
Sfu-CRag_007	Sfu-CRag_007-mus	muscle	
Sfu-CRag_008	Sfu-CRag_008-mus	muscle	
Sfu-CRag_009	Sfu-CRag_009-mus	muscle	
Sfu-CRag_010	Sfu-CRag_010-mus	muscle	
Sfu-CRag_011	Sfu-CRag_011-mus	muscle	
Sfu-CRag_012	Sfu-CRag_012-mus	muscle	
Sfu-CRag_013	Sfu-CRag_013-mus	muscle	
Sfu-CRag_014	Sfu-CRag_014-mus	muscle	
Sfu-CRag_015	Sfu-CRag_015-mus	muscle	
Sfu-CRag_016	Sfu-CRag_016-mus	muscle	
Sfu-CRag_017	Sfu-CRag_017-mus	muscle	
Sfu-CRag_018	Sfu-CRag_018-mus	muscle	
Sfu-CRag_019	Sfu-CRag_019-mus	muscle	
Sfu-CRag_020	Sfu-CRag_020-mus	muscle	
Sfu-CRag_021	Sfu-CRag_021-mus	muscle	
Sfu-CRag_022	Sfu-CRag_022-mus	muscle	
Sfu-CRag_023	Sfu-CRag_023-mus	muscle	
Sfu-CRag_024	Sfu-CRag_024-mus	muscle	
Sfu-CRag_025	Sfu-CRag_025-mus	muscle	
Sfu-CRag_026	Sfu-CRag_026-mus	muscle	
Sfu-CRag_027	Sfu-CRag_027-mus	muscle	
Sfu-CRag_028	Sfu-CRag_028-mus	muscle	
Sfu-CRag_029	Sfu-CRag_029-mus	muscle	
Sfu-CRag_030	Sfu-CRag_030-mus	muscle	
Sfu-CRag_031	Sfu-CRag_031-mus	muscle	
Sfu-CRag_032	Sfu-CRag_032-mus	muscle	
Sfu-CRag_033	Sfu-CRag_033-mus	muscle	
Sfu-CRag_034	Sfu-CRag_034-mus	muscle	
Sfu-CRag_035	Sfu-CRag_035-mus	muscle	
Sfu-CRag_036	Sfu-CRag_036-mus	muscle	
Sfu-CRag_037	Sfu-CRag_037-mus	muscle	
Sfu-CRag_038	Sfu-CRag_038-mus	muscle	
Sfu-CSip_001	Sfu-CSip_001-mus	muscle	
Sfu-CSip_002	Sfu-CSip_002-mus	muscle	
Sfu-CSip_003	Sfu-CSip_003-mus	muscle	
Sfu-CSip_004	Sfu-CSip_004-mus	muscle	
Sfu-CSip_005	Sfu-CSip_005-mus	muscle	
Sfu-CSip_006	Sfu-CSip_006-mus	muscle	
Sfu-CSip_007	Sfu-CSip_007-mus	muscle	
Sfu-CSip_008	Sfu-CSip_008-mus	muscle	
Sfu-CSip_009	Sfu-CSip_009-mus	muscle	
Sfu-CSip_010	Sfu-CSip_010-mus	muscle	
Sgr-AJol_001	Sgr-AJol_001-mus	muscle	
Sgr-AJol_002	Sgr-AJol_002-mus	muscle	
Sgr-AJol_003	Sgr-AJol_003-mus	muscle	
Sgr-AJol_004	Sgr-AJol_004-mus	muscle	
Sgr-AJol_005	Sgr-AJol_005-mus	muscle	
Sgr-AJol_006	Sgr-AJol_006-mus	muscle	
Sgr-AJol_007	Sgr-AJol_007-mus	muscle	
Sgr-AJol_008	Sgr-AJol_008-mus	muscle	
Sgr-AJol_009	Sgr-AJol_009-mus	muscle	
Sgr-AJol_010	Sgr-AJol_010-mus	muscle	
Sgr-AJol_011	Sgr-AJol_011-mus	muscle	
Sgr-AJol_012	Sgr-AJol_012-mus	muscle	
Sgr-AJol_013	Sgr-AJol_013-mus	muscle	
Sgr-AJol_014	Sgr-AJol_014-mus	muscle	
Sgr-AJol_015	Sgr-AJol_015-mus	muscle	
Sgr-AJol_016	Sgr-AJol_016-mus	muscle	
Sgr-AJol_017	Sgr-AJol_017-mus	muscle	
Sgr-AJol_018	Sgr-AJol_018-mus	muscle	
Sgr-AJol_019	Sgr-AJol_019-mus	muscle	
Sgr-AJol_020	Sgr-AJol_020-mus	muscle	
Sgr-AJol_021	Sgr-AJol_021-mus	muscle	
Sgr-AJol_022	Sgr-AJol_022-mus	muscle	
Sgr-AJol_023	Sgr-AJol_023-mus	muscle	
Sgr-AJol_024	Sgr-AJol_024-mus	muscle	
Sgr-AJol_025	Sgr-AJol_025-mus	muscle	
Sgr-AJol_026	Sgr-AJol_026-mus	muscle	
Sgr-AJol_027	Sgr-AJol_027-mus	muscle	
Sgr-AJol_028	Sgr-AJol_028-mus	muscle	
Sgr-AJol_029	Sgr-AJol_029-mus	muscle	
Sgr-AJol_030	Sgr-AJol_030-mus	muscle	
Sgr-AJol_031	Sgr-AJol_031-mus	muscle	
Sgr-AJol_032	Sgr-AJol_032-mus	muscle	
Sgr-AJol_033	Sgr-AJol_033-mus	muscle	
Sgr-AJol_034	Sgr-AJol_034-mus	muscle	
Sgr-AJol_035	Sgr-AJol_035-mus	muscle	
Sgr-AJol_036	Sgr-AJol_036-mus	muscle	
Sgr-AJol_037	Sgr-AJol_037-mus	muscle	
Sgr-AJol_038	Sgr-AJol_038-mus	muscle	
Sgr-AJol_039	Sgr-AJol_039-mus	muscle	
Sgr-AJol_040	Sgr-AJol_040-mus	muscle	
Sgr-AJol_041	Sgr-AJol_041-mus	muscle	
Sgr-AJol_042	Sgr-AJol_042-mus	muscle	
Sgr-AJol_043	Sgr-AJol_043-mus	muscle	
Sgr-AJol_044	Sgr-AJol_044-mus	muscle	
Sgr-AJol_045	Sgr-AJol_045-mus	muscle	
Sgr-AJol_046	Sgr-AJol_046-mus	muscle	
Sgr-AJol_047	Sgr-AJol_047-mus	muscle	
Sgr-AJol_048	Sgr-AJol_048-mus	muscle	
Sgr-AJol_049	Sgr-AJol_049-mus	muscle	
Sgr-AJol_050	Sgr-AJol_050-mus	muscle	
Sgr-AJol_051	Sgr-AJol_051-mus	muscle	
Sgr-AJol_052	Sgr-AJol_052-mus	muscle	
Sgr-AJol_053	Sgr-AJol_053-mus	muscle	
Sgr-AJol_054	Sgr-AJol_054-mus	muscle	
Sgr-AJol_055	Sgr-AJol_055-mus	muscle	
Sgr-AJol_056	Sgr-AJol_056-mus	muscle	
Sgr-AJol_057	Sgr-AJol_057-mus	muscle	
Sgr-AJol_058	Sgr-AJol_058-mus	muscle	
Sgr-AJol_059	Sgr-AJol_059-mus	muscle	
Sgr-AJol_060	Sgr-AJol_060-mus	muscle	
Sgr-AJol_061	Sgr-AJol_061-mus	muscle	
Sgr-AJol_062	Sgr-AJol_062-mus	muscle	
Sgr-AJol_063	Sgr-AJol_063-mus	muscle	
Sgr-AJol_064	Sgr-AJol_064-mus	muscle	
Sgr-AJol_065	Sgr-AJol_065-mus	muscle	
Sgr-AJol_066	Sgr-AJol_066-mus	muscle	
Sgr-AJol_067	Sgr-AJol_067-mus	muscle	
Sgr-AJol_068	Sgr-AJol_068-mus	muscle	
Sgr-AJol_069	Sgr-AJol_069-mus	muscle	
Sgr-AJol_070	Sgr-AJol_070-mus	muscle	
Sgr-AJol_071	Sgr-AJol_071-mus	muscle	
Sgr-AJol_072	Sgr-AJol_072-mus	muscle	
Sgr-AJol_073	Sgr-AJol_073-mus	muscle	
Sgr-AJol_074	Sgr-AJol_074-mus	muscle	
Sgr-AJol_075	Sgr-AJol_075-mus	muscle	
Sgr-AJol_076	Sgr-AJol_076-mus	muscle	
Sgr-AJol_077	Sgr-AJol_077-mus	muscle	
Sgr-AJol_078	Sgr-AJol_078-mus	muscle	
Sgr-AJol_079	Sgr-AJol_079-mus	muscle	
Sgr-AJol_080	Sgr-AJol_080-mus	muscle	
Sgr-AJol_081	Sgr-AJol_081-mus	muscle	
Sgr-AJol_082	Sgr-AJol_082-mus	muscle	
Sgr-AJol_083	Sgr-AJol_083-mus	muscle	
Sgr-AJol_084	Sgr-AJol_084-mus	muscle	
Sgr-AJol_085	Sgr-AJol_085-mus	muscle	
Sgr-AJol_086	Sgr-AJol_086-mus	muscle	
Sgr-AJol_087	Sgr-AJol_087-mus	muscle	
Sgr-AJol_088	Sgr-AJol_088-mus	muscle	
Sgr-AJol_089	Sgr-AJol_089-mus	muscle	
Sgr-AJol_090	Sgr-AJol_090-mus	muscle	
Sgr-AJol_091	Sgr-AJol_091-mus	muscle	
Sgr-AJol_092	Sgr-AJol_092-mus	muscle	
Sgr-AJol_093	Sgr-AJol_093-mus	muscle	
Sgr-AJol_094	Sgr-AJol_094-mus	muscle	
Sgr-AJol_095	Sgr-AJol_095-mus	muscle	
Sgr-AJol_096	Sgr-AJol_096-mus	muscle	
Sgr-AMvi_001	Sgr-AMvi_001-mus	muscle	
Sgr-AMvi_002	Sgr-AMvi_002-mus	muscle	
Sgr-AMvi_003	Sgr-AMvi_003-mus	muscle	
Sgr-AMvi_004	Sgr-AMvi_004-mus	muscle	
Sgr-AMvi_005	Sgr-AMvi_005-mus	muscle	
Sgr-AMvi_006	Sgr-AMvi_006-mus	muscle	
Sgr-AMvi_007	Sgr-AMvi_007-mus	muscle	
Sgr-AMvi_008	Sgr-AMvi_008-mus	muscle	
Sgr-AMvi_009	Sgr-AMvi_009-mus	muscle	
Sgr-AMvi_010	Sgr-AMvi_010-mus	muscle	
Sgr-AMvi_011	Sgr-AMvi_011-mus	muscle	
Sgr-AMvi_012	Sgr-AMvi_012-mus	muscle	
Sgr-AMvi_013	Sgr-AMvi_013-mus	muscle	
Sgr-AMvi_014	Sgr-AMvi_014-mus	muscle	
Sgr-AMvi_015	Sgr-AMvi_015-mus	muscle	
Sgr-AMvi_016	Sgr-AMvi_016-mus	muscle	
Sgr-AMvi_017	Sgr-AMvi_017-mus	muscle	
Sgr-AMvi_018	Sgr-AMvi_018-mus	muscle	
Sgr-AMvi_019	Sgr-AMvi_019-mus	muscle	
Sgr-AMvi_020	Sgr-AMvi_020-mus	muscle	
Sgr-AMvi_021	Sgr-AMvi_021-mus	muscle	
Sgr-AMvi_022	Sgr-AMvi_022-mus	muscle	
Sgr-AMvi_023	Sgr-AMvi_023-mus	muscle	
Sgr-AMvi_024	Sgr-AMvi_024-mus	muscle	
Sgr-AMvi_025	Sgr-AMvi_025-mus	muscle	
Sgr-AMvi_026	Sgr-AMvi_026-mus	muscle	
Sgr-AMvi_027	Sgr-AMvi_027-mus	muscle	
Sgr-AMvi_028	Sgr-AMvi_028-mus	muscle	
Sgr-AMvi_029	Sgr-AMvi_029-mus	muscle	
Sgr-AMvi_030	Sgr-AMvi_030-mus	muscle	
Sgr-AMvi_031	Sgr-AMvi_031-mus	muscle	
Sgr-AMvi_032	Sgr-AMvi_032-mus	muscle	
Sgr-AMvi_033	Sgr-AMvi_033-mus	muscle	
Sgr-AMvi_034	Sgr-AMvi_034-mus	muscle	
Sgr-AMvi_035	Sgr-AMvi_035-mus	muscle	
Sgr-AMvi_036	Sgr-AMvi_036-mus	muscle	
Sgr-AMvi_037	Sgr-AMvi_037-mus	muscle	
Sgr-AMvi_038	Sgr-AMvi_038-mus	muscle	
Sgr-AMvi_039	Sgr-AMvi_039-mus	muscle	
Sgr-AMvi_040	Sgr-AMvi_040-mus	muscle	
Sgr-AMvi_041	Sgr-AMvi_041-mus	muscle	
Sgr-AMvi_042	Sgr-AMvi_042-mus	muscle	
Sgr-AMvi_043	Sgr-AMvi_043-mus	muscle	
Sgr-AMvi_044	Sgr-AMvi_044-mus	muscle	
Sgr-AMvi_045	Sgr-AMvi_045-mus	muscle	
Sgr-AMvi_046	Sgr-AMvi_046-mus	muscle	
Sgr-AMvi_047	Sgr-AMvi_047-mus	muscle	
Sgr-AMvi_048	Sgr-AMvi_048-mus	muscle	
Sgr-AMvi_049	Sgr-AMvi_049-mus	muscle	
Sgr-AMvi_050	Sgr-AMvi_050-mus	muscle	
Sgr-AMvi_051	Sgr-AMvi_051-mus	muscle	
Sgr-AMvi_052	Sgr-AMvi_052-mus	muscle	
Sgr-AMvi_053	Sgr-AMvi_053-mus	muscle	
Sgr-AMvi_054	Sgr-AMvi_054-mus	muscle	
Sgr-AMvi_055	Sgr-AMvi_055-mus	muscle	
Sgr-AMvi_056	Sgr-AMvi_056-mus	muscle	
Sgr-AMvi_057	Sgr-AMvi_057-mus	muscle	
Sgr-AMvi_058	Sgr-AMvi_058-mus	muscle	
Sgr-AMvi_059	Sgr-AMvi_059-mus	muscle	
Sgr-AMvi_060	Sgr-AMvi_060-mus	muscle	
Sgr-AMvi_061	Sgr-AMvi_061-mus	muscle	
Sgr-AMvi_062	Sgr-AMvi_062-mus	muscle	
Sgr-AMvi_063	Sgr-AMvi_063-mus	muscle	
Sgr-AMvi_064	Sgr-AMvi_064-mus	muscle	
Sgr-AMvi_065	Sgr-AMvi_065-mus	muscle	
Sgr-AMvi_066	Sgr-AMvi_066-mus	muscle	
Sgr-AMvi_067	Sgr-AMvi_067-mus	muscle	
Sgr-AMvi_068	Sgr-AMvi_068-mus	muscle	
Sgr-AMvi_069	Sgr-AMvi_069-mus	muscle	
Sgr-AMvi_070	Sgr-AMvi_070-mus	muscle	
Sgr-AMvi_071	Sgr-AMvi_071-mus	muscle	
Sgr-AMvi_072	Sgr-AMvi_072-mus	muscle	
Sgr-AMvi_073	Sgr-AMvi_073-mus	muscle	
Sgr-AMvi_074	Sgr-AMvi_074-mus	muscle	
Sgr-AMvi_075	Sgr-AMvi_075-mus	muscle	
Sgr-AMvi_076	Sgr-AMvi_076-mus	muscle	
Sgr-AMvi_077	Sgr-AMvi_077-mus	muscle	
Sgr-AMvi_078	Sgr-AMvi_078-mus	muscle	
Sgr-AMvi_079	Sgr-AMvi_079-mus	muscle	
Sgr-AMvi_080	Sgr-AMvi_080-mus	muscle	
Sgr-AMvi_081	Sgr-AMvi_081-mus	muscle	
Sgr-AMvi_082	Sgr-AMvi_082-mus	muscle	
Sgr-AMvi_083	Sgr-AMvi_083-mus	muscle	
Sgr-AMvi_084	Sgr-AMvi_084-mus	muscle	
Sgr-AMvi_085	Sgr-AMvi_085-mus	muscle	
Sgr-AMvi_086	Sgr-AMvi_086-mus	muscle	
Sgr-AMvi_087	Sgr-AMvi_087-mus	muscle	
Sgr-AMvi_088	Sgr-AMvi_088-mus	muscle	
Sgr-AMvi_089	Sgr-AMvi_089-mus	muscle	
Sgr-AMvi_090	Sgr-AMvi_090-mus	muscle	
Sgr-AMvi_091	Sgr-AMvi_091-mus	muscle	
Sgr-AMvi_092	Sgr-AMvi_092-mus	muscle	
Sgr-AMvi_093	Sgr-AMvi_093-mus	muscle	
Sgr-AMvi_094	Sgr-AMvi_094-mus	muscle	
Sgr-AMvi_095	Sgr-AMvi_095-mus	muscle	
Sgr-AMvi_096	Sgr-AMvi_096-mus	muscle	
Sgr-APal_001	Sgr-APal_001-mus	muscle	
Sgr-APal_002	Sgr-APal_002-mus	muscle	
Sgr-APal_003	Sgr-APal_003-mus	muscle	
Sgr-APal_004	Sgr-APal_004-mus	muscle	
Sgr-APal_005	Sgr-APal_005-mus	muscle	
Sgr-APal_006	Sgr-APal_006-mus	muscle	
Sgr-APal_007	Sgr-APal_007-mus	muscle	
Sgr-APal_008	Sgr-APal_008-mus	muscle	
Sgr-APal_009	Sgr-APal_009-mus	muscle	
Sgr-APal_010	Sgr-APal_010-mus	muscle	
Sgr-APal_011	Sgr-APal_011-mus	muscle	
Sgr-APal_012	Sgr-APal_012-mus	muscle	
Sgr-APal_013	Sgr-APal_013-mus	muscle	
Sgr-APal_014	Sgr-APal_014-mus	muscle	
Sgr-APal_015	Sgr-APal_015-mus	muscle	
Sgr-APal_016	Sgr-APal_016-mus	muscle	
Sgr-APal_017	Sgr-APal_017-mus	muscle	
Sgr-APal_018	Sgr-APal_018-mus	muscle	
Sgr-APal_019	Sgr-APal_019-mus	muscle	
Sgr-APal_020	Sgr-APal_020-mus	muscle	
Sgr-APal_021	Sgr-APal_021-mus	muscle	
Sgr-APal_022	Sgr-APal_022-mus	muscle	
Sgr-APal_023	Sgr-APal_023-mus	muscle	
Sgr-APal_024	Sgr-APal_024-mus	muscle	
Sgr-APal_025	Sgr-APal_025-mus	muscle	
Sgr-APal_026	Sgr-APal_026-mus	muscle	
Sgr-APal_027	Sgr-APal_027-mus	muscle	
Sgr-APal_028	Sgr-APal_028-mus	muscle	
Sgr-APal_029	Sgr-APal_029-mus	muscle	
Sgr-APal_030	Sgr-APal_030-mus	muscle	
Sgr-APal_031	Sgr-APal_031-mus	muscle	
Sgr-APal_032	Sgr-APal_032-mus	muscle	
Sgr-APal_033	Sgr-APal_033-mus	muscle	
Sgr-APal_034	Sgr-APal_034-mus	muscle	
Sgr-APal_035	Sgr-APal_035-mus	muscle	
Sgr-APal_036	Sgr-APal_036-mus	muscle	
Sgr-APal_037	Sgr-APal_037-mus	muscle	
Sgr-APal_038	Sgr-APal_038-mus	muscle	
Sgr-APal_039	Sgr-APal_039-mus	muscle	
Sgr-APal_040	Sgr-APal_040-mus	muscle	
Sgr-APal_041	Sgr-APal_041-mus	muscle	
Sgr-APal_042	Sgr-APal_042-mus	muscle	
Sgr-APal_043	Sgr-APal_043-mus	muscle	
Sgr-APal_044	Sgr-APal_044-mus	muscle	
Sgr-APal_045	Sgr-APal_045-mus	muscle	
Sgr-APal_046	Sgr-APal_046-mus	muscle	
Sgr-APal_047	Sgr-APal_047-mus	muscle	
Sgr-ASur_001	Sgr-ASur_001-mus	muscle	
Sgr-ASur_002	Sgr-ASur_002-mus	muscle	
Sgr-ASur_003	Sgr-ASur_003-mus	muscle	
Sgr-ASur_004	Sgr-ASur_004-mus	muscle	
Sgr-ASur_005	Sgr-ASur_005-mus	muscle	
Sgr-ASur_006	Sgr-ASur_006-mus	muscle	
Sgr-ASur_007	Sgr-ASur_007-mus	muscle	
Sgr-ASur_008	Sgr-ASur_008-mus	muscle	
Sgr-ASur_009	Sgr-ASur_009-mus	muscle	
Sgr-ASur_010	Sgr-ASur_010-mus	muscle	
Sgr-ASur_011	Sgr-ASur_011-mus	muscle	
Sgr-ASur_012	Sgr-ASur_012-mus	muscle	
Sgr-ASur_013	Sgr-ASur_013-mus	muscle	
Sgr-ASur_014	Sgr-ASur_014-mus	muscle	
Sgr-ASur_015	Sgr-ASur_015-mus	muscle	
Sgr-ASur_016	Sgr-ASur_016-mus	muscle	
Sgr-ASur_017	Sgr-ASur_017-mus	muscle	
Sgr-ASur_018	Sgr-ASur_018-mus	muscle	
Sgr-ASur_019	Sgr-ASur_019-mus	muscle	
Sgr-ASur_020	Sgr-ASur_020-mus	muscle	
Sgr-ASur_021	Sgr-ASur_021-mus	muscle	
Sgr-ASur_022	Sgr-ASur_022-mus	muscle	
Sgr-ASur_023	Sgr-ASur_023-mus	muscle	
Sgr-ASur_024	Sgr-ASur_024-mus	muscle	
Sgr-ASur_025	Sgr-ASur_025-mus	muscle	
Sgr-ASur_026	Sgr-ASur_026-mus	muscle	
Sgr-ASur_027	Sgr-ASur_027-mus	muscle	
Sgr-ASur_028	Sgr-ASur_028-mus	muscle	
Sgr-ASur_029	Sgr-ASur_029-mus	muscle	
Sgr-ASur_030	Sgr-ASur_030-mus	muscle	
Sgr-ASur_031	Sgr-ASur_031-mus	muscle	
Sgr-ASur_032	Sgr-ASur_032-mus	muscle	
Sgr-ASur_033	Sgr-ASur_033-mus	muscle	
Sgr-ASur_034	Sgr-ASur_034-mus	muscle	
Sgr-ASur_035	Sgr-ASur_035-mus	muscle	
Sgr-ASur_036	Sgr-ASur_036-mus	muscle	
Sgr-ASur_037	Sgr-ASur_037-mus	muscle	
