individual_id	tissue_id	extraction_id	storage_solution	date_subsampling	subsampler	date_extracting	tube_stuffer	mg_tissue_extracted	digestion_min	extractor	extraction_tubeid	plateid	elution_buffer	num_elutions	elution1_plateid	elution1_plate_column	elution1_plate_row	elution1_total_volume_ul	elution1_vol_for_tamucc	elution1_vol_for_odu	elution1_nanodrop_ng_ul	elution2_plateid	elution2_plate_column	elution2_plate_row	elution2_total_volume_ul	elution2_vol_for_tamucc	elution2_vol_for_odu	elution2_nanodrop_ng_ul	elution3_plateid	elution3_plate_column	elution3_plate_row	elution3_total_volume_ul	elution3_vol_for_tamucc	elution3_vol_for_odu	elution3_nanodrop_ng_ul	elution4_plateid	elution4_plate_column	elution4_plate_row	elution4_total_volume_ul	elution4_vol_for_tamucc	elution4_vol_for_odu	elution4_nanodrop_ng_ul	date_gelled_odu	odu_volume_gelled_ul	odu_gel_jockey	elution1_gel_score_tamucc	elution2_gel_score_tamucc	elution3_gel_score_tamucc	elution4_gel_score_tamucc	elution_used	notes
Sob-CDgt_037	Sob-CDgt_037-mus	Sob-CDgt_037-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_038	Sob-CDgt_038-mus	Sob-CDgt_038-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_039	Sob-CDgt_039-mus	Sob-CDgt_039-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_040	Sob-CDgt_040-mus	Sob-CDgt_040-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_041	Sob-CDgt_041-mus	Sob-CDgt_041-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_042	Sob-CDgt_042-mus	Sob-CDgt_042-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_043	Sob-CDgt_043-mus	Sob-CDgt_043-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_044	Sob-CDgt_044-mus	Sob-CDgt_044-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_045	Sob-CDgt_045-mus	Sob-CDgt_045-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_046	Sob-CDgt_046-mus	Sob-CDgt_046-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_047	Sob-CDgt_047-mus	Sob-CDgt_047-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_048	Sob-CDgt_048-mus	Sob-CDgt_048-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_049	Sob-CDgt_049-mus	Sob-CDgt_049-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_050	Sob-CDgt_050-mus	Sob-CDgt_050-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_051	Sob-CDgt_051-mus	Sob-CDgt_051-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_052	Sob-CDgt_052-mus	Sob-CDgt_052-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_053	Sob-CDgt_053-mus	Sob-CDgt_053-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_054	Sob-CDgt_054-mus	Sob-CDgt_054-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_055	Sob-CDgt_055-mus	Sob-CDgt_055-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_056	Sob-CDgt_056-mus	Sob-CDgt_056-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_057	Sob-CDgt_057-mus	Sob-CDgt_057-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_058	Sob-CDgt_058-mus	Sob-CDgt_058-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_059	Sob-CDgt_059-mus	Sob-CDgt_059-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_060	Sob-CDgt_060-mus	Sob-CDgt_060-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_061	Sob-CDgt_061-mus	Sob-CDgt_061-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_062	Sob-CDgt_062-mus	Sob-CDgt_062-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_063	Sob-CDgt_063-mus	Sob-CDgt_063-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_064	Sob-CDgt_064-mus	Sob-CDgt_064-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_065	Sob-CDgt_065-mus	Sob-CDgt_065-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_066	Sob-CDgt_066-mus	Sob-CDgt_066-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_067	Sob-CDgt_067-mus	Sob-CDgt_067-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_068	Sob-CDgt_068-mus	Sob-CDgt_068-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_069	Sob-CDgt_069-mus	Sob-CDgt_069-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_070	Sob-CDgt_070-mus	Sob-CDgt_070-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_071	Sob-CDgt_071-mus	Sob-CDgt_071-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_072	Sob-CDgt_072-mus	Sob-CDgt_072-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_073	Sob-CDgt_073-mus	Sob-CDgt_073-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_074	Sob-CDgt_074-mus	Sob-CDgt_074-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_075	Sob-CDgt_075-mus	Sob-CDgt_075-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_076	Sob-CDgt_076-mus	Sob-CDgt_076-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_077	Sob-CDgt_077-mus	Sob-CDgt_077-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_078	Sob-CDgt_078-mus	Sob-CDgt_078-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_079	Sob-CDgt_079-mus	Sob-CDgt_079-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_080	Sob-CDgt_080-mus	Sob-CDgt_080-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_081	Sob-CDgt_081-mus	Sob-CDgt_081-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_082	Sob-CDgt_082-mus	Sob-CDgt_082-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_083	Sob-CDgt_083-mus	Sob-CDgt_083-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_084	Sob-CDgt_084-mus	Sob-CDgt_084-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_085	Sob-CDgt_085-mus	Sob-CDgt_085-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_086	Sob-CDgt_086-mus	Sob-CDgt_086-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_087	Sob-CDgt_087-mus	Sob-CDgt_087-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_088	Sob-CDgt_088-mus	Sob-CDgt_088-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_089	Sob-CDgt_089-mus	Sob-CDgt_089-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_090	Sob-CDgt_090-mus	Sob-CDgt_090-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_091	Sob-CDgt_091-mus	Sob-CDgt_091-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_092	Sob-CDgt_092-mus	Sob-CDgt_092-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_093	Sob-CDgt_093-mus	Sob-CDgt_093-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_094	Sob-CDgt_094-mus	Sob-CDgt_094-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_095	Sob-CDgt_095-mus	Sob-CDgt_095-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_096	Sob-CDgt_096-mus	Sob-CDgt_096-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
Sob-CDgt_097	Sob-CDgt_097-mus	Sob-CDgt_097-Ex1	EtOH	2019-06-26T00:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.11.25 JDS Only subsamples no extractions performed
